timestamp,city,state,station,latitude,longitude,pm25,pm10,no2,so2,co,o3,temperature,humidity,wind_speed,wind_direction,pressure,rainfall,aqi,aqi_category,dominant_pollutant
2026-08-12 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.45,99.29,28.92,17.41,1.88,70.05,31.07,55.55,5.96,201,1009.2,0.0,102,Moderate,PM25
2026-08-12 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.31,95.62,55.59,22.72,1.14,72.28,30.78,50.47,7.93,181,1014.7,0.0,102,Moderate,PM25
2026-08-12 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.35,93.25,45.96,17.25,2.7,54.34,35.59,53.01,8.43,284,1014.8,0.0,109,Moderate,PM25
2026-08-12 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.44,97.73,29.89,27.07,2.01,65.29,32.24,50.53,8.63,282,1014.9,0.0,201,Poor,CO
2026-08-12 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.08,97.85,55.89,18.53,1.49,53.88,32.35,55.06,8.46,5,1010.3,0.0,112,Moderate,PM25
2026-08-12 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.03,102.56,61.31,25.78,1.93,36.16,33.59,56.4,7.37,22,1014.1,0.0,104,Moderate,PM25
2026-08-12 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.88,109.71,36.3,28.05,0.78,28.08,27.78,57.73,12.0,221,1014.4,0.0,107,Moderate,PM10
2026-08-12 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.3,101.34,83.22,34.44,2.85,21.87,31.53,63.23,9.94,264,1013.4,0.0,110,Moderate,CO
2026-08-12 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.61,101.18,53.8,26.94,1.95,-5.57,25.26,67.45,9.58,245,1011.1,0.0,211,Poor,PM25
2026-08-12 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.95,97.86,39.32,9.11,1.69,-13.0,22.03,73.17,8.0,353,1010.6,0.0,98,Satisfactory,PM25
2026-08-12 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.72,98.73,21.37,15.95,1.83,4.87,22.69,82.13,7.21,108,1014.2,0.0,99,Satisfactory,PM10
2026-08-12 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.95,78.59,57.27,18.97,1.29,4.64,20.37,92.42,7.2,63,1008.1,0.0,93,Satisfactory,PM25
2026-08-13 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.14,96.84,46.04,16.4,2.62,25.17,22.49,91.25,6.09,285,1013.8,5.7,108,Moderate,CO
2026-08-13 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.73,86.8,30.77,8.09,1.33,24.46,17.61,95.79,5.36,274,1014.4,0.0,93,Satisfactory,PM25
2026-08-13 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.23,85.83,28.0,22.13,2.22,28.83,16.99,96.97,2.6,229,1012.1,0.0,102,Moderate,CO
2026-08-13 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.44,79.75,27.37,34.07,1.22,37.71,18.82,94.75,1.61,252,1008.1,0.0,91,Satisfactory,PM25
2026-08-13 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.04,90.32,41.87,15.18,1.9,18.79,16.67,96.68,1.52,218,1010.6,0.0,94,Satisfactory,CO
2026-08-13 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.39,97.9,44.32,28.2,2.69,27.48,18.26,94.4,2.4,321,1009.7,8.3,108,Moderate,CO
2026-08-13 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.11,99.56,70.18,20.27,1.9,28.35,21.02,92.99,2.8,333,1009.5,0.0,100,Satisfactory,PM10
2026-08-13 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.43,103.99,39.61,11.46,0.75,26.19,19.83,86.13,1.14,295,1010.7,0.0,103,Moderate,PM10
2026-08-13 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.01,92.16,90.23,25.38,1.7,18.08,22.96,82.69,2.28,211,1010.7,0.0,110,Moderate,NO2
2026-08-13 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.97,112.18,79.96,18.81,1.28,45.03,28.82,75.79,5.4,320,1011.4,0.0,115,Moderate,PM25
2026-08-13 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.37,102.43,20.07,18.25,2.22,39.32,25.78,64.07,4.54,26,1012.3,0.0,123,Moderate,PM25
2026-08-13 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.67,122.33,59.03,26.17,0.99,55.63,26.4,61.04,2.12,288,1011.2,13.6,127,Moderate,PM25
2026-08-13 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.68,113.51,24.18,22.93,1.87,53.65,30.78,49.91,3.85,224,1009.8,0.0,131,Moderate,PM25
2026-08-13 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.96,99.93,22.24,16.66,1.2,60.17,29.58,53.43,8.37,199,1014.6,0.0,128,Moderate,PM25
2026-08-13 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.79,121.03,54.67,8.47,2.74,60.09,33.48,46.22,6.15,152,1009.7,0.0,131,Moderate,PM25
2026-08-13 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,70.15,113.01,39.47,22.14,0.85,46.57,33.14,51.56,9.69,261,1008.5,0.0,132,Moderate,PM25
2026-08-13 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.61,101.36,72.09,10.82,0.6,46.85,32.52,52.29,8.92,331,1008.3,0.0,127,Moderate,PM25
2026-08-13 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.23,100.73,63.46,12.45,1.75,32.55,31.28,54.89,8.33,34,1011.3,0.0,119,Moderate,PM25
2026-08-13 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.88,107.44,77.11,34.52,2.04,28.05,32.18,52.6,12.67,355,1012.9,0.0,201,Poor,CO
2026-08-13 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.19,97.39,47.89,25.03,1.56,8.88,27.94,65.49,10.25,168,1010.9,0.0,105,Moderate,PM25
2026-08-13 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.47,88.34,69.31,26.83,2.58,0.8,25.14,66.38,11.2,54,1010.4,0.0,107,Moderate,CO
2026-08-13 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.37,101.87,37.59,20.16,1.1,-4.28,23.6,79.11,8.73,51,1013.7,0.0,102,Moderate,PM10
2026-08-13 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.54,84.41,48.59,24.74,1.91,3.24,23.35,79.74,7.74,91,1014.2,0.0,96,Satisfactory,PM25
2026-08-13 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.31,92.48,56.98,12.6,2.11,-8.69,25.21,86.01,7.56,275,1013.8,0.0,101,Moderate,CO
2026-08-14 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.53,91.48,43.67,29.38,1.63,32.01,21.83,97.14,7.84,282,1011.6,0.0,92,Satisfactory,PM25
2026-08-14 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.66,94.68,30.27,30.4,1.81,39.61,18.07,95.32,5.81,142,1011.6,0.0,95,Satisfactory,PM10
2026-08-14 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.43,90.42,54.61,11.4,1.12,23.53,19.36,97.91,3.96,20,1014.1,0.0,91,Satisfactory,PM25
2026-08-14 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.6,85.23,50.85,13.62,1.94,33.07,16.0,98.0,1.0,180,1009.4,0.0,97,Satisfactory,CO
2026-08-14 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.1,84.28,75.61,20.29,1.18,25.21,18.97,98.0,3.74,128,1009.6,0.0,94,Satisfactory,NO2
2026-08-14 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.0,96.31,50.33,18.19,2.13,37.52,20.18,95.37,1.0,82,1009.3,0.0,101,Moderate,CO
2026-08-14 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.0,91.16,79.7,13.33,0.8,16.89,18.44,92.0,4.32,1,1014.1,0.0,100,Satisfactory,NO2
2026-08-14 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.61,90.79,64.7,21.21,0.94,21.07,22.12,86.98,5.29,269,1012.6,0.0,98,Satisfactory,PM25
2026-08-14 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.65,94.27,82.27,26.36,2.37,24.22,21.84,83.45,1.65,32,1014.8,0.0,104,Moderate,CO
2026-08-14 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.45,99.0,56.83,27.0,1.49,34.9,24.87,77.3,1.31,58,1011.8,0.0,109,Moderate,PM25
2026-08-14 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.88,95.65,46.94,10.56,1.92,42.6,27.3,67.28,4.19,111,1011.5,0.0,121,Moderate,PM25
2026-08-14 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.6,107.86,52.21,30.49,1.35,47.67,28.17,64.47,5.58,186,1013.8,0.0,124,Moderate,PM25
2026-08-14 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,70.45,110.08,51.84,21.7,2.16,58.54,31.06,57.72,6.22,246,1014.7,0.0,133,Moderate,PM25
2026-08-14 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.68,122.6,66.41,31.52,1.07,64.89,32.67,56.64,6.24,8,1014.3,6.0,195,Moderate,CO
2026-08-14 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,69.1,100.65,73.09,22.32,2.69,55.55,32.56,56.45,7.84,299,1010.9,0.0,129,Moderate,PM25
2026-08-14 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,68.56,105.54,26.08,18.44,2.54,67.83,32.02,52.72,8.95,183,1013.0,8.6,127,Moderate,PM25
2026-08-14 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,67.08,109.12,68.43,23.14,2.66,55.83,32.32,49.8,8.34,240,1014.6,0.0,122,Moderate,PM25
2026-08-14 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,66.08,112.5,36.39,15.66,2.04,47.61,34.17,53.17,10.62,286,1014.0,0.0,201,Poor,CO
2026-08-14 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,65.76,107.44,56.39,24.72,2.46,19.25,28.35,60.82,7.8,101,1014.8,0.0,117,Moderate,PM25
2026-08-14 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.97,93.04,84.24,23.42,1.17,26.76,28.87,62.56,9.51,17,1008.5,0.0,114,Moderate,PM25
2026-08-14 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.92,102.06,82.68,32.02,2.13,16.87,27.99,74.45,10.09,352,1009.7,0.0,104,Moderate,PM25
2026-08-14 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.81,89.02,64.58,20.89,1.43,-4.1,24.3,74.3,7.28,224,1009.0,0.0,98,Satisfactory,PM25
2026-08-14 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.04,84.39,66.03,24.68,2.4,-3.27,22.81,81.79,9.09,282,1014.1,0.0,105,Moderate,CO
2026-08-14 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.56,95.03,48.83,24.76,0.77,-7.57,21.28,89.65,10.07,161,1009.6,0.0,95,Satisfactory,PM10
2026-08-15 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,52.66,86.82,55.38,34.2,0.73,17.7,20.43,98.0,7.62,14,1013.8,0.0,88,Satisfactory,PM25
2026-08-15 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,50.92,88.82,31.8,12.33,1.07,30.63,16.4,94.97,7.01,62,1009.5,0.0,195,Moderate,CO
2026-08-15 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,51.95,74.89,21.94,10.39,2.46,31.28,16.76,98.0,4.97,76,1011.9,0.0,106,Moderate,CO
2026-08-15 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,50.51,70.84,22.1,25.92,1.75,35.53,18.56,98.0,2.8,153,1008.7,0.0,86,Satisfactory,CO
2026-08-15 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.58,91.06,41.74,28.18,2.51,24.68,17.59,98.0,4.15,68,1010.3,0.0,106,Moderate,CO
2026-08-15 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.22,94.09,30.79,22.75,2.44,22.57,18.72,98.0,3.47,7,1009.7,0.0,105,Moderate,CO
2026-08-15 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.09,97.87,42.82,12.98,2.27,20.17,19.88,89.92,3.35,32,1009.8,0.0,103,Moderate,CO
2026-08-15 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.06,104.65,53.26,21.26,1.56,29.17,21.66,85.98,2.73,212,1011.1,13.9,103,Moderate,PM10
2026-08-15 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.54,108.05,49.26,14.86,1.1,16.66,22.65,83.0,4.17,126,1013.7,0.0,210,Poor,PM25
2026-08-15 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.26,87.37,91.69,24.72,2.71,42.73,22.31,78.96,3.83,16,1014.7,0.0,112,Moderate,NO2
2026-08-15 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.96,108.32,48.49,25.42,1.7,51.35,24.33,67.27,3.43,91,1012.3,0.0,108,Moderate,PM25
2026-08-15 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.73,89.37,49.64,17.74,1.82,61.34,27.95,60.53,4.75,100,1008.0,0.0,110,Moderate,PM25
2026-08-15 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.57,114.29,30.07,29.3,2.15,56.34,31.74,59.45,3.67,306,1010.7,5.9,110,Moderate,PM25
2026-08-15 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.85,96.87,23.01,30.41,2.59,52.81,32.09,55.55,7.38,52,1010.0,0.0,111,Moderate,PM25
2026-08-15 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.17,97.71,42.72,27.3,1.41,53.98,33.6,51.72,7.74,65,1008.5,0.0,112,Moderate,PM25
2026-08-15 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.71,92.11,54.19,17.63,2.3,56.96,33.57,51.53,9.22,140,1010.8,0.0,107,Moderate,PM25
2026-08-15 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.85,105.56,42.38,20.95,1.03,52.58,34.49,50.3,10.58,70,1009.9,0.0,195,Moderate,CO
2026-08-15 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.06,86.77,37.57,15.99,0.86,35.94,31.86,51.8,9.7,197,1012.4,0.0,101,Moderate,PM25
2026-08-15 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.78,108.2,47.0,11.3,1.43,18.41,28.42,56.85,12.08,85,1009.8,0.0,106,Moderate,PM10
2026-08-15 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.86,89.35,68.71,10.09,3.19,19.27,28.41,61.87,11.61,291,1014.0,0.0,211,Poor,PM25
2026-08-15 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.78,96.27,50.17,12.17,1.55,4.43,29.62,65.9,11.25,251,1011.4,0.0,100,Satisfactory,PM25
2026-08-15 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.84,83.21,40.11,21.69,2.21,-8.36,22.69,76.75,7.46,137,1011.4,0.0,102,Moderate,CO
2026-08-15 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.07,98.22,68.22,25.23,0.74,-9.73,22.91,84.89,8.93,211,1010.6,5.7,98,Satisfactory,PM25
2026-08-15 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.72,92.45,26.6,15.2,1.17,-7.83,22.27,80.42,5.46,178,1014.9,0.0,98,Satisfactory,PM25
2026-08-16 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.75,88.46,32.0,23.07,1.18,15.92,20.25,91.95,6.81,132,1011.3,0.0,93,Satisfactory,PM25
2026-08-16 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.92,84.9,23.1,28.73,1.38,37.24,20.4,98.0,4.35,338,1012.6,0.0,93,Satisfactory,PM25
2026-08-16 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.35,93.71,28.81,26.86,0.92,15.37,20.68,96.5,4.93,277,1014.1,0.0,96,Satisfactory,PM25
2026-08-16 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.93,87.72,49.46,13.14,1.37,32.95,20.14,97.87,2.4,269,1009.2,0.0,95,Satisfactory,PM25
2026-08-16 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.08,87.78,61.24,24.1,1.41,25.95,18.65,98.0,7.25,231,1009.3,0.0,98,Satisfactory,PM25
2026-08-16 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.39,91.11,72.89,30.1,1.99,32.91,14.68,90.65,2.41,50,1008.5,2.8,99,Satisfactory,CO
2026-08-16 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.64,99.66,26.88,30.56,2.01,23.55,17.34,90.04,1.9,96,1008.4,0.0,201,Poor,CO
2026-08-16 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.54,88.56,67.88,13.13,2.19,23.33,20.11,86.0,2.77,178,1009.0,0.0,102,Moderate,CO
2026-08-16 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.69,87.65,48.2,24.07,3.25,26.23,21.27,82.68,5.91,179,1008.5,0.0,211,Poor,PM25
2026-08-16 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.8,101.71,66.69,18.23,1.95,39.7,26.43,74.04,2.14,160,1014.9,0.0,104,Moderate,PM25
2026-08-16 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.98,88.4,72.29,27.73,1.3,48.19,27.62,69.78,3.4,25,1013.3,0.0,104,Moderate,PM25
2026-08-16 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.03,114.89,35.26,29.77,2.25,62.0,28.37,62.45,6.36,242,1013.8,0.0,111,Moderate,PM25
2026-08-16 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.39,106.83,61.17,20.18,1.52,50.1,30.35,57.36,6.18,150,1013.6,0.0,125,Moderate,O3
2026-08-16 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.18,97.54,28.36,11.64,2.17,59.44,35.29,53.1,7.86,354,1009.4,0.0,108,Moderate,PM25
2026-08-16 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.34,103.5,28.14,13.47,1.28,63.04,32.21,54.42,7.29,221,1014.1,0.0,112,Moderate,PM25
2026-08-16 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.95,108.51,25.32,18.44,0.79,46.8,30.14,53.59,8.63,211,1012.4,0.0,108,Moderate,PM25
2026-08-16 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.63,108.98,68.73,12.93,1.91,50.13,32.88,45.28,14.02,32,1008.7,0.0,125,Moderate,O3
2026-08-16 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.15,90.92,56.61,18.99,1.57,27.33,33.06,52.45,8.83,251,1008.3,0.0,210,Poor,PM25
2026-08-16 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.47,89.25,63.89,33.8,2.59,34.73,31.65,54.41,11.67,228,1012.5,0.0,210,Poor,PM25
2026-08-16 19:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.54,109.59,52.72,14.65,2.42,7.45,28.9,60.03,10.61,176,1012.3,3.5,107,Moderate,PM10
2026-08-16 20:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.45,97.64,66.74,18.32,2.09,-5.25,24.89,69.0,11.87,190,1012.9,0.0,202,Poor,CO
2026-08-16 21:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.13,83.42,72.72,9.1,2.38,3.69,26.02,75.41,8.49,44,1008.5,0.0,104,Moderate,CO
2026-08-16 22:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,56.18,100.43,54.17,14.35,2.46,3.04,22.2,83.62,10.68,312,1009.1,0.0,105,Moderate,CO
2026-08-16 23:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.82,89.26,55.7,30.7,0.67,-10.93,20.37,88.94,8.26,305,1009.2,0.0,93,Satisfactory,PM25
2026-08-17 00:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.4,82.99,64.27,20.29,2.77,29.5,18.62,88.48,8.61,264,1011.5,9.3,109,Moderate,CO
2026-08-17 01:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,54.21,80.68,56.53,30.09,1.15,38.31,19.04,98.0,3.88,342,1013.0,0.0,90,Satisfactory,PM25
2026-08-17 02:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.96,88.64,39.86,21.78,0.89,26.3,15.38,98.0,5.14,207,1009.0,0.0,90,Satisfactory,PM25
2026-08-17 03:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.16,75.4,72.63,8.32,0.73,35.13,16.44,98.0,2.23,52,1009.7,0.0,91,Satisfactory,NO2
2026-08-17 04:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,53.45,79.09,74.45,10.6,2.49,19.45,17.11,98.0,4.72,316,1009.1,0.0,106,Moderate,CO
2026-08-17 05:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.28,95.32,58.9,31.68,1.44,29.75,20.98,95.7,3.25,174,1014.7,0.0,95,Satisfactory,PM10
2026-08-17 06:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,55.76,97.81,77.29,33.65,2.14,27.74,17.44,92.12,2.26,21,1008.1,0.0,102,Moderate,CO
2026-08-17 07:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,57.79,103.99,77.18,25.69,1.62,18.8,22.98,83.81,2.72,143,1014.6,0.0,103,Moderate,PM10
2026-08-17 08:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.75,98.05,46.63,13.31,3.28,21.08,21.23,81.14,4.9,156,1010.1,0.0,116,Moderate,CO
2026-08-17 09:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,60.86,87.52,43.22,29.41,2.06,29.11,25.83,75.57,1.0,306,1012.5,0.0,211,Poor,PM25
2026-08-17 10:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,61.93,88.57,65.33,18.84,1.35,48.3,25.35,70.24,7.08,288,1012.4,0.0,104,Moderate,PM25
2026-08-17 11:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.02,88.13,74.2,33.53,2.2,61.42,29.91,63.45,2.89,357,1014.0,0.0,104,Moderate,PM25
2026-08-17 12:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.89,98.23,42.27,24.93,0.63,67.37,27.79,59.51,7.29,302,1012.0,0.0,108,Moderate,PM25
2026-08-17 13:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,64.34,94.99,74.94,14.98,0.83,60.98,31.91,49.31,8.4,200,1013.7,0.0,112,Moderate,PM25
2026-08-17 14:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.31,100.43,60.02,17.46,2.79,62.38,34.08,52.51,9.7,307,1009.2,0.0,110,Moderate,CO
2026-08-17 15:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,63.78,94.33,78.26,11.45,0.99,47.5,32.94,52.35,9.57,91,1011.9,0.0,110,Moderate,PM25
2026-08-17 16:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,62.11,99.16,59.31,23.64,0.91,39.61,33.2,53.94,10.82,326,1013.7,0.0,105,Moderate,PM25
2026-08-17 17:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,59.29,83.67,46.99,25.59,2.39,32.5,30.53,59.69,10.63,198,1009.9,0.0,105,Moderate,CO
2026-08-17 18:18:43,Delhi,Delhi,"Anand Vihar, Delhi - DPCC",28.6139,77.209,58.39,90.53,64.6,20.32,0.66,38.0,31.35,53.21,10.02,200,1009.5,0.0,97,Satisfactory,PM25
